edge_id,allocation_id,target_type,target_id,item,lexeme_id,sense_id,source_record_id,edge_type,from_story_id,to_story_id,from_island_id,to_island_id,route_class,required_evidence_class,productive_demand_rule,regional_policy,mastery_claim,curriculum_version,status,notes
REC-A1-001684,SEQ-A1-000539,SENSE,SENSE-A1-000547,taxi,LEX-A1-000538,SENSE-A1-000547,,LOCAL_REUSE,A1-M04-I04-S2,A1-M04-I04-S3,A1-M04-I04,A1-M04-I04,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-001685,SEQ-A1-000539,SENSE,SENSE-A1-000547,taxi,LEX-A1-000538,SENSE-A1-000547,,NEAR_TRANSFER,A1-M04-I04-S3,A1-M05-I01-S3,A1-M04-I04,A1-M05-I01,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-001686,SEQ-A1-000539,SENSE,SENSE-A1-000547,taxi,LEX-A1-000538,SENSE-A1-000547,,DISTANT_RETURN,A1-M05-I01-S3,A1-M05-I04-S3,A1-M05-I01,A1-M05-I04,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-001687,SEQ-A1-000541,SENSE,SENSE-A1-000570,tren,LEX-A1-000561,SENSE-A1-000570,,LOCAL_REUSE,A1-M04-I04-S2,A1-M04-I04-S3,A1-M04-I04,A1-M04-I04,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-001688,SEQ-A1-000541,SENSE,SENSE-A1-000570,tren,LEX-A1-000561,SENSE-A1-000570,,NEAR_TRANSFER,A1-M04-I04-S3,A1-M05-I01-S1,A1-M04-I04,A1-M05-I01,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-001689,SEQ-A1-000541,SENSE,SENSE-A1-000570,tren,LEX-A1-000561,SENSE-A1-000570,,DISTANT_RETURN,A1-M05-I01-S1,A1-M05-I04-S1,A1-M05-I01,A1-M05-I04,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-001690,SEQ-A1-000581,GRAMMAR_UNIT,GRAM-A1-015,Plural de sustantivos terminados en consonante: -es,,,,LOCAL_REUSE,A1-M05-I01-S1,A1-M05-I01-S2,A1-M05-I01,A1-M05-I01,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-001691,SEQ-A1-000581,GRAMMAR_UNIT,GRAM-A1-015,Plural de sustantivos terminados en consonante: -es,,,,NEAR_TRANSFER,A1-M05-I01-S2,A1-M05-I02-S2,A1-M05-I01,A1-M05-I02,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-001692,SEQ-A1-000581,GRAMMAR_UNIT,GRAM-A1-015,Plural de sustantivos terminados en consonante: -es,,,,DISTANT_RETURN,A1-M05-I02-S2,A1-M06-I01-S3,A1-M05-I02,A1-M06-I01,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-001693,SEQ-A1-000583,GRAMMAR_UNIT,GRAM-A1-041,Indefinición y primera mención de referente nuevo,,,,LOCAL_REUSE,A1-M05-I01-S1,A1-M05-I01-S3,A1-M05-I01,A1-M05-I01,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-001694,SEQ-A1-000583,GRAMMAR_UNIT,GRAM-A1-041,Indefinición y primera mención de referente nuevo,,,,NEAR_TRANSFER,A1-M05-I01-S3,A1-M05-I02-S3,A1-M05-I01,A1-M05-I02,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-001695,SEQ-A1-000583,GRAMMAR_UNIT,GRAM-A1-041,Indefinición y primera mención de referente nuevo,,,,DISTANT_RETURN,A1-M05-I02-S3,A1-M06-I01-S3,A1-M05-I02,A1-M06-I01,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-001696,SEQ-A1-000584,GRAMMAR_UNIT,GRAM-A1-064,Poco y mucho con variación de género/número,,,,LOCAL_REUSE,A1-M05-I01-S1,A1-M05-I01-S2,A1-M05-I01,A1-M05-I01,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-001697,SEQ-A1-000584,GRAMMAR_UNIT,GRAM-A1-064,Poco y mucho con variación de género/número,,,,NEAR_TRANSFER,A1-M05-I01-S2,A1-M05-I02-S1,A1-M05-I01,A1-M05-I02,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-001698,SEQ-A1-000584,GRAMMAR_UNIT,GRAM-A1-064,Poco y mucho con variación de género/número,,,,DISTANT_RETURN,A1-M05-I02-S1,A1-M06-I01-S3,A1-M05-I02,A1-M06-I01,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-001699,SEQ-A1-000586,MWU_SOURCE_UNIT,12B1-MWU-0011,agua mineral,LEX-A1-000019,SENSE-A1-000019,12B1-MWU-0011,LOCAL_REUSE,A1-M05-I01-S1,A1-M05-I01-S3,A1-M05-I01,A1-M05-I01,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-001700,SEQ-A1-000586,MWU_SOURCE_UNIT,12B1-MWU-0011,agua mineral,LEX-A1-000019,SENSE-A1-000019,12B1-MWU-0011,NEAR_TRANSFER,A1-M05-I01-S3,A1-M05-I02-S2,A1-M05-I01,A1-M05-I02,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-001701,SEQ-A1-000586,MWU_SOURCE_UNIT,12B1-MWU-0011,agua mineral,LEX-A1-000019,SENSE-A1-000019,12B1-MWU-0011,DISTANT_RETURN,A1-M05-I02-S2,A1-M06-I01-S3,A1-M05-I02,A1-M06-I01,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-001702,SEQ-A1-000588,MWU_SOURCE_UNIT,12B1-MWU-0013,café con leche,LEX-A1-000086,SENSE-A1-000088,12B1-MWU-0013,LOCAL_REUSE,A1-M05-I01-S1,A1-M05-I01-S2,A1-M05-I01,A1-M05-I01,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-001703,SEQ-A1-000588,MWU_SOURCE_UNIT,12B1-MWU-0013,café con leche,LEX-A1-000086,SENSE-A1-000088,12B1-MWU-0013,NEAR_TRANSFER,A1-M05-I01-S2,A1-M05-I02-S3,A1-M05-I01,A1-M05-I02,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-001704,SEQ-A1-000588,MWU_SOURCE_UNIT,12B1-MWU-0013,café con leche,LEX-A1-000086,SENSE-A1-000088,12B1-MWU-0013,DISTANT_RETURN,A1-M05-I02-S3,A1-M06-I01-S3,A1-M05-I02,A1-M06-I01,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-001705,SEQ-A1-000590,MWU_SOURCE_UNIT,12B1-MWU-0015,café solo,LEX-A1-000088,SENSE-A1-000090,12B1-MWU-0015,LOCAL_REUSE,A1-M05-I01-S1,A1-M05-I01-S3,A1-M05-I01,A1-M05-I01,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-001706,SEQ-A1-000590,MWU_SOURCE_UNIT,12B1-MWU-0015,café solo,LEX-A1-000088,SENSE-A1-000090,12B1-MWU-0015,NEAR_TRANSFER,A1-M05-I01-S3,A1-M05-I02-S1,A1-M05-I01,A1-M05-I02,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-001707,SEQ-A1-000590,MWU_SOURCE_UNIT,12B1-MWU-0015,café solo,LEX-A1-000088,SENSE-A1-000090,12B1-MWU-0015,DISTANT_RETURN,A1-M05-I02-S1,A1-M06-I01-S3,A1-M05-I02,A1-M06-I01,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-001708,SEQ-A1-000592,MWU_SOURCE_UNIT,12B1-MWU-0019,vino tinto,LEX-A1-000588,SENSE-A1-000597,12B1-MWU-0019,LOCAL_REUSE,A1-M05-I01-S1,A1-M05-I01-S2,A1-M05-I01,A1-M05-I01,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-001709,SEQ-A1-000592,MWU_SOURCE_UNIT,12B1-MWU-0019,vino tinto,LEX-A1-000588,SENSE-A1-000597,12B1-MWU-0019,NEAR_TRANSFER,A1-M05-I01-S2,A1-M05-I02-S2,A1-M05-I01,A1-M05-I02,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-001710,SEQ-A1-000592,MWU_SOURCE_UNIT,12B1-MWU-0019,vino tinto,LEX-A1-000588,SENSE-A1-000597,12B1-MWU-0019,DISTANT_RETURN,A1-M05-I02-S2,A1-M06-I01-S3,A1-M05-I02,A1-M06-I01,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,AS_OBJECT_POLICY_REQUIRES,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-001711,SEQ-A1-000556,SENSE,SENSE-A1-000018,agua con gas,LEX-A1-000018,SENSE-A1-000018,,LOCAL_REUSE,A1-M05-I01-S1,A1-M05-I01-S3,A1-M05-I01,A1-M05-I01,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-001712,SEQ-A1-000556,SENSE,SENSE-A1-000018,agua con gas,LEX-A1-000018,SENSE-A1-000018,,NEAR_TRANSFER,A1-M05-I01-S3,A1-M05-I02-S3,A1-M05-I01,A1-M05-I02,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-001713,SEQ-A1-000556,SENSE,SENSE-A1-000018,agua con gas,LEX-A1-000018,SENSE-A1-000018,,DISTANT_RETURN,A1-M05-I02-S3,A1-M06-I01-S3,A1-M05-I02,A1-M06-I01,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-001714,SEQ-A1-000558,SENSE,SENSE-A1-000020,agua sin gas,LEX-A1-000020,SENSE-A1-000020,,LOCAL_REUSE,A1-M05-I01-S1,A1-M05-I01-S2,A1-M05-I01,A1-M05-I01,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-001715,SEQ-A1-000558,SENSE,SENSE-A1-000020,agua sin gas,LEX-A1-000020,SENSE-A1-000020,,NEAR_TRANSFER,A1-M05-I01-S2,A1-M05-I02-S1,A1-M05-I01,A1-M05-I02,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-001716,SEQ-A1-000558,SENSE,SENSE-A1-000020,agua sin gas,LEX-A1-000020,SENSE-A1-000020,,DISTANT_RETURN,A1-M05-I02-S1,A1-M06-I01-S3,A1-M05-I02,A1-M06-I01,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-001717,SEQ-A1-000560,SENSE,SENSE-A1-000086,café,LEX-A1-000085,SENSE-A1-000086,,LOCAL_REUSE,A1-M05-I01-S1,A1-M05-I01-S3,A1-M05-I01,A1-M05-I01,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-001718,SEQ-A1-000560,SENSE,SENSE-A1-000086,café,LEX-A1-000085,SENSE-A1-000086,,NEAR_TRANSFER,A1-M05-I01-S3,A1-M05-I02-S2,A1-M05-I01,A1-M05-I02,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-001719,SEQ-A1-000560,SENSE,SENSE-A1-000086,café,LEX-A1-000085,SENSE-A1-000086,,DISTANT_RETURN,A1-M05-I02-S2,A1-M06-I01-S3,A1-M05-I02,A1-M06-I01,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-001720,SEQ-A1-000562,SENSE,SENSE-A1-000089,café cortado,LEX-A1-000087,SENSE-A1-000089,,LOCAL_REUSE,A1-M05-I01-S1,A1-M05-I01-S2,A1-M05-I01,A1-M05-I01,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-001721,SEQ-A1-000562,SENSE,SENSE-A1-000089,café cortado,LEX-A1-000087,SENSE-A1-000089,,NEAR_TRANSFER,A1-M05-I01-S2,A1-M05-I02-S3,A1-M05-I01,A1-M05-I02,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-001722,SEQ-A1-000562,SENSE,SENSE-A1-000089,café cortado,LEX-A1-000087,SENSE-A1-000089,,DISTANT_RETURN,A1-M05-I02-S3,A1-M06-I01-S3,A1-M05-I02,A1-M06-I01,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-001723,SEQ-A1-000564,SENSE,SENSE-A1-000108,carne,LEX-A1-000106,SENSE-A1-000108,,LOCAL_REUSE,A1-M05-I01-S1,A1-M05-I01-S3,A1-M05-I01,A1-M05-I01,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-001724,SEQ-A1-000564,SENSE,SENSE-A1-000108,carne,LEX-A1-000106,SENSE-A1-000108,,NEAR_TRANSFER,A1-M05-I01-S3,A1-M05-I02-S1,A1-M05-I01,A1-M05-I02,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-001725,SEQ-A1-000564,SENSE,SENSE-A1-000108,carne,LEX-A1-000106,SENSE-A1-000108,,DISTANT_RETURN,A1-M05-I02-S1,A1-M06-I01-S3,A1-M05-I02,A1-M06-I01,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-001726,SEQ-A1-000566,SENSE,SENSE-A1-000220,ensalada,LEX-A1-000216,SENSE-A1-000220,,LOCAL_REUSE,A1-M05-I01-S1,A1-M05-I01-S2,A1-M05-I01,A1-M05-I01,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-001727,SEQ-A1-000566,SENSE,SENSE-A1-000220,ensalada,LEX-A1-000216,SENSE-A1-000220,,NEAR_TRANSFER,A1-M05-I01-S2,A1-M05-I02-S2,A1-M05-I01,A1-M05-I02,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-001728,SEQ-A1-000566,SENSE,SENSE-A1-000220,ensalada,LEX-A1-000216,SENSE-A1-000220,,DISTANT_RETURN,A1-M05-I02-S2,A1-M06-I01-S1,A1-M05-I02,A1-M06-I01,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-001729,SEQ-A1-000568,SENSE,SENSE-A1-000287,hamburguesa,LEX-A1-000282,SENSE-A1-000287,,LOCAL_REUSE,A1-M05-I01-S1,A1-M05-I01-S3,A1-M05-I01,A1-M05-I01,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-001730,SEQ-A1-000568,SENSE,SENSE-A1-000287,hamburguesa,LEX-A1-000282,SENSE-A1-000287,,NEAR_TRANSFER,A1-M05-I01-S3,A1-M05-I02-S3,A1-M05-I01,A1-M05-I02,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-001731,SEQ-A1-000568,SENSE,SENSE-A1-000287,hamburguesa,LEX-A1-000282,SENSE-A1-000287,,DISTANT_RETURN,A1-M05-I02-S3,A1-M06-I01-S2,A1-M05-I02,A1-M06-I01,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-001732,SEQ-A1-000570,SENSE,SENSE-A1-000332,leche,LEX-A1-000326,SENSE-A1-000332,,LOCAL_REUSE,A1-M05-I01-S1,A1-M05-I01-S2,A1-M05-I01,A1-M05-I01,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-001733,SEQ-A1-000570,SENSE,SENSE-A1-000332,leche,LEX-A1-000326,SENSE-A1-000332,,NEAR_TRANSFER,A1-M05-I01-S2,A1-M05-I02-S1,A1-M05-I01,A1-M05-I02,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-001734,SEQ-A1-000570,SENSE,SENSE-A1-000332,leche,LEX-A1-000326,SENSE-A1-000332,,DISTANT_RETURN,A1-M05-I02-S1,A1-M06-I01-S3,A1-M05-I02,A1-M06-I01,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-001735,SEQ-A1-000572,SENSE,SENSE-A1-000429,pan,LEX-A1-000421,SENSE-A1-000429,,LOCAL_REUSE,A1-M05-I01-S1,A1-M05-I01-S3,A1-M05-I01,A1-M05-I01,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-001736,SEQ-A1-000572,SENSE,SENSE-A1-000429,pan,LEX-A1-000421,SENSE-A1-000429,,NEAR_TRANSFER,A1-M05-I01-S3,A1-M05-I02-S2,A1-M05-I01,A1-M05-I02,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-001737,SEQ-A1-000572,SENSE,SENSE-A1-000429,pan,LEX-A1-000421,SENSE-A1-000429,,DISTANT_RETURN,A1-M05-I02-S2,A1-M06-I01-S1,A1-M05-I02,A1-M06-I01,CORE_OR_STRUCTURAL_ROUTE,DELAYED_RETRIEVAL_OR_TERMINAL_INTEGRATION,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,"Scheduled four islands after first introduction; destination story is load-balanced. This is a curriculum spacing rule, not a universal optimal interval claim."
REC-A1-001738,SEQ-A1-000575,SENSE,SENSE-A1-000529,sin,LEX-A1-000520,SENSE-A1-000529,,LOCAL_REUSE,A1-M05-I01-S1,A1-M05-I01-S2,A1-M05-I01,A1-M05-I01,CORE_OR_STRUCTURAL_ROUTE,REEXPOSURE_OR_RETRIEVAL,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
REC-A1-001739,SEQ-A1-000575,SENSE,SENSE-A1-000529,sin,LEX-A1-000520,SENSE-A1-000529,,NEAR_TRANSFER,A1-M05-I01-S2,A1-M05-I02-S3,A1-M05-I01,A1-M05-I02,CORE_OR_STRUCTURAL_ROUTE,TRANSFER_IN_CHANGED_CONTEXT,CONTEXTUAL_OR_FUNCTION_BOUND,,NONE,1.44,REQUIRED_SCHEDULE_EDGE_AUDITED,
