record_id,record_type,item,object_type,source_id,source_name,corpus_register,geographic_scope,frequency_dimension,measurement_status,raw_value,normalized_value,unit,license_or_terms_status,commercial_ingest_status,provenance_risk,level_effect,priority_use,notes,source_url,curriculum_version
FREQ-ATOM-0359,ITEM_SCAFFOLD,montaña,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0360,ITEM_SCAFFOLD,monumento,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0361,ITEM_SCAFFOLD,moreno,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0362,ITEM_SCAFFOLD,mucho,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0363,ITEM_SCAFFOLD,muchos,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=7B_SURFACE_CORRECTION. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0364,ITEM_SCAFFOLD,mujer,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0365,ITEM_SCAFFOLD,museo,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0366,ITEM_SCAFFOLD,musulmán,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0367,ITEM_SCAFFOLD,muy,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0368,ITEM_SCAFFOLD,más,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0369,ITEM_SCAFFOLD,médico,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0370,ITEM_SCAFFOLD,móvil,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0371,ITEM_SCAFFOLD,música,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0372,ITEM_SCAFFOLD,nacionalidad,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0373,ITEM_SCAFFOLD,nadar,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0374,ITEM_SCAFFOLD,naranja,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0375,ITEM_SCAFFOLD,nariz,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0376,ITEM_SCAFFOLD,negro,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0377,ITEM_SCAFFOLD,nevar,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0378,ITEM_SCAFFOLD,ni,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0379,ITEM_SCAFFOLD,nieto,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0380,ITEM_SCAFFOLD,niña,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=7B_SURFACE_CORRECTION. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0381,ITEM_SCAFFOLD,niño,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0382,ITEM_SCAFFOLD,no,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0383,ITEM_SCAFFOLD,noche,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0384,ITEM_SCAFFOLD,nombre,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0385,ITEM_SCAFFOLD,normalmente,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0386,ITEM_SCAFFOLD,norte,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0387,ITEM_SCAFFOLD,nosotras,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0388,ITEM_SCAFFOLD,nosotros,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0389,ITEM_SCAFFOLD,novena,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0390,ITEM_SCAFFOLD,noveno,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0391,ITEM_SCAFFOLD,novio,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0392,ITEM_SCAFFOLD,nuestra,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0393,ITEM_SCAFFOLD,nuestras,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0394,ITEM_SCAFFOLD,nuestro,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0395,ITEM_SCAFFOLD,nuestros,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0396,ITEM_SCAFFOLD,nuevo,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0397,ITEM_SCAFFOLD,nunca,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0398,ITEM_SCAFFOLD,número,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0399,ITEM_SCAFFOLD,o,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0400,ITEM_SCAFFOLD,octava,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0401,ITEM_SCAFFOLD,octavo,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0402,ITEM_SCAFFOLD,oeste,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0403,ITEM_SCAFFOLD,oficina,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0404,ITEM_SCAFFOLD,ojo,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0405,ITEM_SCAFFOLD,okay,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=7C_REGIONAL_ADDITION. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0406,ITEM_SCAFFOLD,ordenador,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0407,ITEM_SCAFFOLD,oscuro,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0408,ITEM_SCAFFOLD,otoño,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0409,ITEM_SCAFFOLD,padre,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0410,ITEM_SCAFFOLD,padres,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=7B_SURFACE_CORRECTION. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0411,ITEM_SCAFFOLD,paella,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0412,ITEM_SCAFFOLD,pagar,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0413,ITEM_SCAFFOLD,pan,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0414,ITEM_SCAFFOLD,pantalones,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=7B_SURFACE_CORRECTION. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0415,ITEM_SCAFFOLD,pantalón,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0416,ITEM_SCAFFOLD,papel,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0417,ITEM_SCAFFOLD,para,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0418,ITEM_SCAFFOLD,parada,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
FREQ-ATOM-0419,ITEM_SCAFFOLD,pareja,ATOMIC_SURFACE_FORM,,,,,MULTI_SOURCE_PENDING,PENDING_12B_EXTERNAL_INGEST,,,,,NOT_YET_CLEARED_PER_MEASUREMENT,,NONE,FUTURE_WITHIN_A1_ORDERING_ONLY,Origin=PHASE6_BASE. Exact surface scaffold reconstructed from audited 572 baseline + v1.10–v1.12 corrections - instrumento + 17 Phase-7C regional additions.,,1.30
