record_id,source_id,family,title,source_role,curricular_status,primary_access_url,rights_holder_or_operator,license_or_terms_class,explicit_license,may_consult,may_cite,may_analyze_for_curriculum,raw_download,raw_internal_storage,derived_metadata_storage,commercial_product_data_use,source_content_redistribution,attribution_required,share_alike,noncommercial_restriction,no_derivatives_restriction,permission_required,provenance_risk,operational_decision,rights_evidence_url,rights_evidence_checked,notes,curriculum_version
7F-055,PED-04,PED,Edinumen — materiales A1,PEDAGOGICAL_AUDIT / EDITORIAL_BENCHMARK,SUPPORT / P2-P3,https://edinumen.es/,Institution/editorial/site rightsholder,COPYRIGHT_PEDAGOGICAL_MATERIAL_NO_PRODUCT_LICENSE_VERIFIED,NO_OPEN_COMMERCIAL_LICENSE_VERIFIED,YES_IF_LAWFULLY_ACCESSED,YES_WITH_NORMAL_ACADEMIC_CITATION,YES_IF_LAWFULLY_ACCESSED,PUBLIC_PAGE_OR_PDF_ONLY_AS_PROVIDED,REFERENCE_COPY_OR_CITATION_ONLY,YES_TOPIC/PATTERN_ATTESTATION_IN_OWN_WORDS,NO_COPYING_OF_LESSONS_LISTS_EXERCISES_OR_TEXTS,NO,YES,NO_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,YES_FOR_REUSE,HIGH,AUDIT_SIGNAL_ONLY_NO_SOURCE_CONTENT_REUSE,https://edinumen.es/,2026-08-28,"Treat the source as evidence that a domain/unit is taught, not as a licensable vocabulary/content bank. Do not copy lesson text, exercise items, tables or proprietary sequencing.",v1.19
7F-056,PED-05,PED,"Universitat de Barcelona, programa Lengua española A1",PEDAGOGICAL_A1_AUDIT_ONLY,SUPPORT / P3,,Institution/editorial/site rightsholder,COPYRIGHT_PEDAGOGICAL_MATERIAL_NO_PRODUCT_LICENSE_VERIFIED,NO_OPEN_COMMERCIAL_LICENSE_VERIFIED,YES_IF_LAWFULLY_ACCESSED,YES_WITH_NORMAL_ACADEMIC_CITATION,YES_IF_LAWFULLY_ACCESSED,PUBLIC_PAGE_OR_PDF_ONLY_AS_PROVIDED,REFERENCE_COPY_OR_CITATION_ONLY,YES_TOPIC/PATTERN_ATTESTATION_IN_OWN_WORDS,NO_COPYING_OF_LESSONS_LISTS_EXERCISES_OR_TEXTS,NO,YES,NO_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,YES_FOR_REUSE,MEDIUM,AUDIT_SIGNAL_ONLY_NO_SOURCE_CONTENT_REUSE,,2026-08-28,"Treat the source as evidence that a domain/unit is taught, not as a licensable vocabulary/content bank. Do not copy lesson text, exercise items, tables or proprietary sequencing.",v1.19
7F-057,PED-06,PED,Erasmus University Rotterdam — Spanish A1 (beginners),UNIVERSITY_A1_DOMAIN_CORROBORATION,SUPPORT / P2,https://www.eur.nl/en/education/language-training-centre/spanish/spanish-a1-beginners,Institution/editorial/site rightsholder,COPYRIGHT_PEDAGOGICAL_MATERIAL_NO_PRODUCT_LICENSE_VERIFIED,NO_OPEN_COMMERCIAL_LICENSE_VERIFIED,YES_IF_LAWFULLY_ACCESSED,YES_WITH_NORMAL_ACADEMIC_CITATION,YES_IF_LAWFULLY_ACCESSED,PUBLIC_PAGE_OR_PDF_ONLY_AS_PROVIDED,REFERENCE_COPY_OR_CITATION_ONLY,YES_TOPIC/PATTERN_ATTESTATION_IN_OWN_WORDS,NO_COPYING_OF_LESSONS_LISTS_EXERCISES_OR_TEXTS,NO,YES,NO_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,YES_FOR_REUSE,MEDIUM,AUDIT_SIGNAL_ONLY_NO_SOURCE_CONTENT_REUSE,https://www.eur.nl/en/education/language-training-centre/spanish/spanish-a1-beginners,2026-08-28,"Treat the source as evidence that a domain/unit is taught, not as a licensable vocabulary/content bank. Do not copy lesson text, exercise items, tables or proprietary sequencing.",v1.19
7F-058,PED-07,PED,iEspanol — A1 Lesson 21: Home and Family,PEDAGOGICAL_A1_EXTENSION_AUDIT,SUPPORT / P4,https://iespanol.org/a1-lesson-21/,Institution/editorial/site rightsholder,COPYRIGHT_PEDAGOGICAL_MATERIAL_NO_PRODUCT_LICENSE_VERIFIED,NO_OPEN_COMMERCIAL_LICENSE_VERIFIED,YES_IF_LAWFULLY_ACCESSED,YES_WITH_NORMAL_ACADEMIC_CITATION,YES_IF_LAWFULLY_ACCESSED,PUBLIC_PAGE_OR_PDF_ONLY_AS_PROVIDED,REFERENCE_COPY_OR_CITATION_ONLY,YES_TOPIC/PATTERN_ATTESTATION_IN_OWN_WORDS,NO_COPYING_OF_LESSONS_LISTS_EXERCISES_OR_TEXTS,NO,YES,NO_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,YES_FOR_REUSE,MEDIUM,AUDIT_SIGNAL_ONLY_NO_SOURCE_CONTENT_REUSE,https://iespanol.org/a1-lesson-21/,2026-08-28,"Treat the source as evidence that a domain/unit is taught, not as a licensable vocabulary/content bank. Do not copy lesson text, exercise items, tables or proprietary sequencing.",v1.19
7F-059,PED-08,PED,Tucaneo — La Casa,PEDAGOGICAL_A1_EXTENSION_AUDIT,SUPPORT / P4,https://tucaneo.com/A1/modulo_3/La_Casa,Institution/editorial/site rightsholder,COPYRIGHT_PEDAGOGICAL_MATERIAL_NO_PRODUCT_LICENSE_VERIFIED,NO_OPEN_COMMERCIAL_LICENSE_VERIFIED,YES_IF_LAWFULLY_ACCESSED,YES_WITH_NORMAL_ACADEMIC_CITATION,YES_IF_LAWFULLY_ACCESSED,PUBLIC_PAGE_OR_PDF_ONLY_AS_PROVIDED,REFERENCE_COPY_OR_CITATION_ONLY,YES_TOPIC/PATTERN_ATTESTATION_IN_OWN_WORDS,NO_COPYING_OF_LESSONS_LISTS_EXERCISES_OR_TEXTS,NO,YES,NO_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,YES_FOR_REUSE,MEDIUM,AUDIT_SIGNAL_ONLY_NO_SOURCE_CONTENT_REUSE,https://tucaneo.com/A1/modulo_3/La_Casa,2026-08-28,"Treat the source as evidence that a domain/unit is taught, not as a licensable vocabulary/content bank. Do not copy lesson text, exercise items, tables or proprietary sequencing.",v1.19
7F-060,PED-09,PED,Universitat Politècnica de València — Elementary Spanish A1,UNIVERSITY_A1_DOMAIN_CORROBORATION / ACADEMIC_CONTEXT,SUPPORT / P2,https://www.cfp.upv.es/formacion-permanente/curso/elementary-spanish-a1_103416.html,Institution/editorial/site rightsholder,COPYRIGHT_PEDAGOGICAL_MATERIAL_NO_PRODUCT_LICENSE_VERIFIED,NO_OPEN_COMMERCIAL_LICENSE_VERIFIED,YES_IF_LAWFULLY_ACCESSED,YES_WITH_NORMAL_ACADEMIC_CITATION,YES_IF_LAWFULLY_ACCESSED,PUBLIC_PAGE_OR_PDF_ONLY_AS_PROVIDED,REFERENCE_COPY_OR_CITATION_ONLY,YES_TOPIC/PATTERN_ATTESTATION_IN_OWN_WORDS,NO_COPYING_OF_LESSONS_LISTS_EXERCISES_OR_TEXTS,NO,YES,NO_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,YES_FOR_REUSE,MEDIUM,AUDIT_SIGNAL_ONLY_NO_SOURCE_CONTENT_REUSE,https://www.cfp.upv.es/formacion-permanente/curso/elementary-spanish-a1_103416.html,2026-08-28,"Treat the source as evidence that a domain/unit is taught, not as a licensable vocabulary/content bank. Do not copy lesson text, exercise items, tables or proprietary sequencing.",v1.19
7F-061,PED-10,PED,Paderborn University — Spanish A1,UNIVERSITY_A1_DOMAIN_CORROBORATION / CITY,SUPPORT / P2,https://www.uni-paderborn.de/en/zfs/language-courses-for-students/spanish/spanish-a1,Institution/editorial/site rightsholder,COPYRIGHT_PEDAGOGICAL_MATERIAL_NO_PRODUCT_LICENSE_VERIFIED,NO_OPEN_COMMERCIAL_LICENSE_VERIFIED,YES_IF_LAWFULLY_ACCESSED,YES_WITH_NORMAL_ACADEMIC_CITATION,YES_IF_LAWFULLY_ACCESSED,PUBLIC_PAGE_OR_PDF_ONLY_AS_PROVIDED,REFERENCE_COPY_OR_CITATION_ONLY,YES_TOPIC/PATTERN_ATTESTATION_IN_OWN_WORDS,NO_COPYING_OF_LESSONS_LISTS_EXERCISES_OR_TEXTS,NO,YES,NO_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,YES_FOR_REUSE,MEDIUM,AUDIT_SIGNAL_ONLY_NO_SOURCE_CONTENT_REUSE,https://www.uni-paderborn.de/en/zfs/language-courses-for-students/spanish/spanish-a1,2026-08-28,"Treat the source as evidence that a domain/unit is taught, not as a licensable vocabulary/content bank. Do not copy lesson text, exercise items, tables or proprietary sequencing.",v1.19
7F-062,PED-11,PED,AIL Español — vocabulario de la ciudad A1,PEDAGOGICAL_A1_EXTENSION_AUDIT / CITY_STRESS_TEST,SUPPORT / P4,https://ailespanol.com/learning-resources/spanish-city-vocabulary-a1-exercise/,Institution/editorial/site rightsholder,COPYRIGHT_PEDAGOGICAL_MATERIAL_NO_PRODUCT_LICENSE_VERIFIED,NO_OPEN_COMMERCIAL_LICENSE_VERIFIED,YES_IF_LAWFULLY_ACCESSED,YES_WITH_NORMAL_ACADEMIC_CITATION,YES_IF_LAWFULLY_ACCESSED,PUBLIC_PAGE_OR_PDF_ONLY_AS_PROVIDED,REFERENCE_COPY_OR_CITATION_ONLY,YES_TOPIC/PATTERN_ATTESTATION_IN_OWN_WORDS,NO_COPYING_OF_LESSONS_LISTS_EXERCISES_OR_TEXTS,NO,YES,NO_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,YES_FOR_REUSE,MEDIUM,AUDIT_SIGNAL_ONLY_NO_SOURCE_CONTENT_REUSE,https://ailespanol.com/learning-resources/spanish-city-vocabulary-a1-exercise/,2026-08-28,"Treat the source as evidence that a domain/unit is taught, not as a licensable vocabulary/content bank. Do not copy lesson text, exercise items, tables or proprietary sequencing.",v1.19
7F-063,PED-12,PED,Instituto Cervantes de Mánchester — Nivel Inicial 1/2 (A1.1/A1.2),INSTITUTIONAL_A1_IMPLEMENTATION / PEDAGOGICAL_TRIANGULATION,SUPPORT / P1,https://manchester.cervantes.es/es/cursos_espanol/cursos_generales/inicial/cursos_inicial_1.htm,Instituto Cervantes,COPYRIGHT_PEDAGOGICAL_MATERIAL_NO_PRODUCT_LICENSE_VERIFIED,NO_OPEN_COMMERCIAL_LICENSE_VERIFIED,YES_IF_LAWFULLY_ACCESSED,YES_WITH_NORMAL_ACADEMIC_CITATION,YES_IF_LAWFULLY_ACCESSED,PUBLIC_PAGE_OR_PDF_ONLY_AS_PROVIDED,REFERENCE_COPY_OR_CITATION_ONLY,YES_TOPIC/PATTERN_ATTESTATION_IN_OWN_WORDS,NO_COPYING_OF_LESSONS_LISTS_EXERCISES_OR_TEXTS,NO,YES,NO_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,YES_FOR_REUSE,HIGH,AUDIT_SIGNAL_ONLY_NO_SOURCE_CONTENT_REUSE,https://mapadelatraduccion.cervantes.es/aviso-legal,2026-08-28,"Treat the source as evidence that a domain/unit is taught, not as a licensable vocabulary/content bank. Do not copy lesson text, exercise items, tables or proprietary sequencing.",v1.19
7F-064,PED-13,PED,"Universidad San Jorge — Curso de español A1 para alumnos de intercambio, 2025-2026",UNIVERSITY_A1_DETAILED_SYLLABUS / PEDAGOGICAL_TRIANGULATION,SUPPORT / P1,https://www.usj.es/sites/default/files/content/Guida%20docente_Course%20guide%20Spanish%20A1_VR-C2.pdf,Institution/editorial/site rightsholder,COPYRIGHT_PEDAGOGICAL_MATERIAL_NO_PRODUCT_LICENSE_VERIFIED,NO_OPEN_COMMERCIAL_LICENSE_VERIFIED,YES_IF_LAWFULLY_ACCESSED,YES_WITH_NORMAL_ACADEMIC_CITATION,YES_IF_LAWFULLY_ACCESSED,PUBLIC_PAGE_OR_PDF_ONLY_AS_PROVIDED,REFERENCE_COPY_OR_CITATION_ONLY,YES_TOPIC/PATTERN_ATTESTATION_IN_OWN_WORDS,NO_COPYING_OF_LESSONS_LISTS_EXERCISES_OR_TEXTS,NO,YES,NO_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,YES_FOR_REUSE,MEDIUM,AUDIT_SIGNAL_ONLY_NO_SOURCE_CONTENT_REUSE,https://www.usj.es/sites/default/files/content/Guida%20docente_Course%20guide%20Spanish%20A1_VR-C2.pdf,2026-08-28,"Treat the source as evidence that a domain/unit is taught, not as a licensable vocabulary/content bank. Do not copy lesson text, exercise items, tables or proprietary sequencing.",v1.19
7F-065,SCI-01,SCI,"Krashen (1982), *Principles and Practice in Second Language Acquisition*",SCIENTIFIC_EVIDENCE / HISTORICAL_THEORY,HISTORICAL-FOUNDATIONAL / P1,,Authors / publisher or repository,COPYRIGHT_BOOK_OR_CHAPTER,NO_OPEN_LICENSE_VERIFIED,YES_IF_LAWFULLY_ACCESSED,YES_WITH_NORMAL_ACADEMIC_CITATION,YES_IF_LAWFULLY_ACCESSED,ARTICLE_ACCESS_AS_LAWFULLY_AVAILABLE,BIBLIOGRAPHIC_METADATA_AND_REFERENCE_COPY_IF_LICENSED,YES_OWN_SYNTHESIS_RESULTS_AND_CITATIONS,YES_FOR_OWN_SCIENTIFIC_CONCLUSIONS; NO_ARTICLE_TEXT_REUSE_BY_DEFAULT,NO,YES,NO_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,YES_FOR_REPRODUCTION,MEDIUM_HIGH,CITATION_ANALYSIS_ONLY,,2026-08-28,"Scientific findings may inform SpanishStories; store citations, extracted variables and independently authored synthesis. Article text/tables/figures follow the publisher or article license and are not product data by default.",v1.19
7F-066,SCI-02,SCI,"Schmidt (1990), *The Role of Consciousness in Second Language Learning*",SCIENTIFIC_EVIDENCE / HISTORICAL_THEORY,SUPPORT / P2,,Authors / publisher or repository,COPYRIGHT_OR_LICENSE_NOT_PRODUCT_GRANT,NOT_VERIFIED,YES_IF_LAWFULLY_ACCESSED,YES_WITH_NORMAL_ACADEMIC_CITATION,YES_IF_LAWFULLY_ACCESSED,ARTICLE_ACCESS_AS_LAWFULLY_AVAILABLE,BIBLIOGRAPHIC_METADATA_AND_REFERENCE_COPY_IF_LICENSED,YES_OWN_SYNTHESIS_RESULTS_AND_CITATIONS,YES_FOR_OWN_SCIENTIFIC_CONCLUSIONS; NO_ARTICLE_TEXT_REUSE_BY_DEFAULT,NO_BY_DEFAULT,YES,NO_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,ONLY_FOR_COPYING_PROTECTED_CONTENT,LOW_MEDIUM,SCIENTIFIC_EVIDENCE_CITATION_LAYER,,2026-08-28,"Scientific findings may inform SpanishStories; store citations, extracted variables and independently authored synthesis. Article text/tables/figures follow the publisher or article license and are not product data by default.",v1.19
7F-067,SCI-03,SCI,"Swain (1985), comprehensible output",SCIENTIFIC_EVIDENCE / HISTORICAL_THEORY,SUPPORT / P2,,Authors / publisher or repository,COPYRIGHT_BOOK_OR_CHAPTER,NO_OPEN_LICENSE_VERIFIED,YES_IF_LAWFULLY_ACCESSED,YES_WITH_NORMAL_ACADEMIC_CITATION,YES_IF_LAWFULLY_ACCESSED,ARTICLE_ACCESS_AS_LAWFULLY_AVAILABLE,BIBLIOGRAPHIC_METADATA_AND_REFERENCE_COPY_IF_LICENSED,YES_OWN_SYNTHESIS_RESULTS_AND_CITATIONS,YES_FOR_OWN_SCIENTIFIC_CONCLUSIONS; NO_ARTICLE_TEXT_REUSE_BY_DEFAULT,NO,YES,NO_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,YES_FOR_REPRODUCTION,MEDIUM_HIGH,CITATION_ANALYSIS_ONLY,,2026-08-28,"Scientific findings may inform SpanishStories; store citations, extracted variables and independently authored synthesis. Article text/tables/figures follow the publisher or article license and are not product data by default.",v1.19
7F-068,SCI-04,SCI,"Long (1996), interacción y entorno lingüístico",SCIENTIFIC_EVIDENCE / HISTORICAL_THEORY,SUPPORT / P2,,Authors / publisher or repository,COPYRIGHT_BOOK_OR_CHAPTER,NO_OPEN_LICENSE_VERIFIED,YES_IF_LAWFULLY_ACCESSED,YES_WITH_NORMAL_ACADEMIC_CITATION,YES_IF_LAWFULLY_ACCESSED,ARTICLE_ACCESS_AS_LAWFULLY_AVAILABLE,BIBLIOGRAPHIC_METADATA_AND_REFERENCE_COPY_IF_LICENSED,YES_OWN_SYNTHESIS_RESULTS_AND_CITATIONS,YES_FOR_OWN_SCIENTIFIC_CONCLUSIONS; NO_ARTICLE_TEXT_REUSE_BY_DEFAULT,NO,YES,NO_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,YES_FOR_REPRODUCTION,MEDIUM_HIGH,CITATION_ANALYSIS_ONLY,,2026-08-28,"Scientific findings may inform SpanishStories; store citations, extracted variables and independently authored synthesis. Article text/tables/figures follow the publisher or article license and are not product data by default.",v1.19
7F-069,SCI-05,SCI,"Hu & Nation (2000), *Unknown vocabulary density and reading comprehension*",SCIENTIFIC_EVIDENCE / LEXICAL_COVERAGE,CORE-SCIENCE / P1,,Authors / publisher or repository,COPYRIGHT_OR_LICENSE_NOT_PRODUCT_GRANT,NOT_VERIFIED,YES_IF_LAWFULLY_ACCESSED,YES_WITH_NORMAL_ACADEMIC_CITATION,YES_IF_LAWFULLY_ACCESSED,ARTICLE_ACCESS_AS_LAWFULLY_AVAILABLE,BIBLIOGRAPHIC_METADATA_AND_REFERENCE_COPY_IF_LICENSED,YES_OWN_SYNTHESIS_RESULTS_AND_CITATIONS,YES_FOR_OWN_SCIENTIFIC_CONCLUSIONS; NO_ARTICLE_TEXT_REUSE_BY_DEFAULT,NO_BY_DEFAULT,YES,NO_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,ONLY_FOR_COPYING_PROTECTED_CONTENT,LOW_MEDIUM,SCIENTIFIC_EVIDENCE_CITATION_LAYER,,2026-08-28,"Scientific findings may inform SpanishStories; store citations, extracted variables and independently authored synthesis. Article text/tables/figures follow the publisher or article license and are not product data by default.",v1.19
7F-070,SCI-06,SCI,"Schmitt, Jiang & Grabe (2011), porcentaje de palabras conocidas y comprensión",SCIENTIFIC_EVIDENCE / LEXICAL_COVERAGE,CORE-SCIENCE / P1,,Authors / publisher or repository,COPYRIGHT_OR_LICENSE_NOT_PRODUCT_GRANT,NOT_VERIFIED,YES_IF_LAWFULLY_ACCESSED,YES_WITH_NORMAL_ACADEMIC_CITATION,YES_IF_LAWFULLY_ACCESSED,ARTICLE_ACCESS_AS_LAWFULLY_AVAILABLE,BIBLIOGRAPHIC_METADATA_AND_REFERENCE_COPY_IF_LICENSED,YES_OWN_SYNTHESIS_RESULTS_AND_CITATIONS,YES_FOR_OWN_SCIENTIFIC_CONCLUSIONS; NO_ARTICLE_TEXT_REUSE_BY_DEFAULT,NO_BY_DEFAULT,YES,NO_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,ONLY_FOR_COPYING_PROTECTED_CONTENT,LOW_MEDIUM,SCIENTIFIC_EVIDENCE_CITATION_LAYER,,2026-08-28,"Scientific findings may inform SpanishStories; store citations, extracted variables and independently authored synthesis. Article text/tables/figures follow the publisher or article license and are not product data by default.",v1.19
7F-071,SCI-07,SCI,"Kremmel et al., replicación moderna de Hu & Nation",SCIENTIFIC_EVIDENCE / REPLICATION,CORE-SCIENCE / P1,,Authors / publisher or repository,COPYRIGHT_OR_LICENSE_NOT_PRODUCT_GRANT,NOT_VERIFIED,YES_IF_LAWFULLY_ACCESSED,YES_WITH_NORMAL_ACADEMIC_CITATION,YES_IF_LAWFULLY_ACCESSED,ARTICLE_ACCESS_AS_LAWFULLY_AVAILABLE,BIBLIOGRAPHIC_METADATA_AND_REFERENCE_COPY_IF_LICENSED,YES_OWN_SYNTHESIS_RESULTS_AND_CITATIONS,YES_FOR_OWN_SCIENTIFIC_CONCLUSIONS; NO_ARTICLE_TEXT_REUSE_BY_DEFAULT,NO_BY_DEFAULT,YES,NO_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,ONLY_FOR_COPYING_PROTECTED_CONTENT,LOW_MEDIUM,SCIENTIFIC_EVIDENCE_CITATION_LAYER,,2026-08-28,"Scientific findings may inform SpanishStories; store citations, extracted variables and independently authored synthesis. Article text/tables/figures follow the publisher or article license and are not product data by default.",v1.19
7F-072,SCI-08,SCI,"Nation (2006), tamaño de vocabulario para lectura y escucha",SCIENTIFIC_EVIDENCE / VOCABULARY_SIZE,SUPPORT / P1,,Authors / publisher or repository,COPYRIGHT_OR_LICENSE_NOT_PRODUCT_GRANT,NOT_VERIFIED,YES_IF_LAWFULLY_ACCESSED,YES_WITH_NORMAL_ACADEMIC_CITATION,YES_IF_LAWFULLY_ACCESSED,ARTICLE_ACCESS_AS_LAWFULLY_AVAILABLE,BIBLIOGRAPHIC_METADATA_AND_REFERENCE_COPY_IF_LICENSED,YES_OWN_SYNTHESIS_RESULTS_AND_CITATIONS,YES_FOR_OWN_SCIENTIFIC_CONCLUSIONS; NO_ARTICLE_TEXT_REUSE_BY_DEFAULT,NO_BY_DEFAULT,YES,NO_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,ONLY_FOR_COPYING_PROTECTED_CONTENT,LOW_MEDIUM,SCIENTIFIC_EVIDENCE_CITATION_LAYER,,2026-08-28,"Scientific findings may inform SpanishStories; store citations, extracted variables and independently authored synthesis. Article text/tables/figures follow the publisher or article license and are not product data by default.",v1.19
7F-073,SCI-09,SCI,"Webb (2008), conocimiento receptivo y productivo",SCIENTIFIC_EVIDENCE / RECEPTIVE_PRODUCTIVE,CORE-SCIENCE / P1,,Authors / publisher or repository,COPYRIGHT_OR_LICENSE_NOT_PRODUCT_GRANT,NOT_VERIFIED,YES_IF_LAWFULLY_ACCESSED,YES_WITH_NORMAL_ACADEMIC_CITATION,YES_IF_LAWFULLY_ACCESSED,ARTICLE_ACCESS_AS_LAWFULLY_AVAILABLE,BIBLIOGRAPHIC_METADATA_AND_REFERENCE_COPY_IF_LICENSED,YES_OWN_SYNTHESIS_RESULTS_AND_CITATIONS,YES_FOR_OWN_SCIENTIFIC_CONCLUSIONS; NO_ARTICLE_TEXT_REUSE_BY_DEFAULT,NO_BY_DEFAULT,YES,NO_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,ONLY_FOR_COPYING_PROTECTED_CONTENT,LOW_MEDIUM,SCIENTIFIC_EVIDENCE_CITATION_LAYER,,2026-08-28,"Scientific findings may inform SpanishStories; store citations, extracted variables and independently authored synthesis. Article text/tables/figures follow the publisher or article license and are not product data by default.",v1.19
7F-074,SCI-10,SCI,"Wray (2002), *Formulaic Language and the Lexicon*",SCIENTIFIC_EVIDENCE / FORMULAIC_LANGUAGE,CORE-SCIENCE / P1,,Authors / publisher or repository,COPYRIGHT_BOOK_OR_CHAPTER,NO_OPEN_LICENSE_VERIFIED,YES_IF_LAWFULLY_ACCESSED,YES_WITH_NORMAL_ACADEMIC_CITATION,YES_IF_LAWFULLY_ACCESSED,ARTICLE_ACCESS_AS_LAWFULLY_AVAILABLE,BIBLIOGRAPHIC_METADATA_AND_REFERENCE_COPY_IF_LICENSED,YES_OWN_SYNTHESIS_RESULTS_AND_CITATIONS,YES_FOR_OWN_SCIENTIFIC_CONCLUSIONS; NO_ARTICLE_TEXT_REUSE_BY_DEFAULT,NO,YES,NO_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,YES_FOR_REPRODUCTION,MEDIUM_HIGH,CITATION_ANALYSIS_ONLY,,2026-08-28,"Scientific findings may inform SpanishStories; store citations, extracted variables and independently authored synthesis. Article text/tables/figures follow the publisher or article license and are not product data by default.",v1.19
7F-075,SCI-11,SCI,"Siyanova-Chanturia & Pellicer-Sánchez (eds.) (2019), *Understanding Formulaic Language*",SCIENTIFIC_EVIDENCE / FORMULAIC_LANGUAGE,SUPPORT / P1,,Authors / publisher or repository,COPYRIGHT_BOOK_OR_CHAPTER,NO_OPEN_LICENSE_VERIFIED,YES_IF_LAWFULLY_ACCESSED,YES_WITH_NORMAL_ACADEMIC_CITATION,YES_IF_LAWFULLY_ACCESSED,ARTICLE_ACCESS_AS_LAWFULLY_AVAILABLE,BIBLIOGRAPHIC_METADATA_AND_REFERENCE_COPY_IF_LICENSED,YES_OWN_SYNTHESIS_RESULTS_AND_CITATIONS,YES_FOR_OWN_SCIENTIFIC_CONCLUSIONS; NO_ARTICLE_TEXT_REUSE_BY_DEFAULT,NO,YES,NO_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,YES_FOR_REPRODUCTION,MEDIUM_HIGH,CITATION_ANALYSIS_ONLY,,2026-08-28,"Scientific findings may inform SpanishStories; store citations, extracted variables and independently authored synthesis. Article text/tables/figures follow the publisher or article license and are not product data by default.",v1.19
7F-076,SCI-12,SCI,"Webb, Uchihara & Yanagisawa (2023), meta-análisis de aprendizaje incidental de vocabulario",SCIENTIFIC_EVIDENCE / VOCABULARY_ACQUISITION,CORE-SCIENCE / P0,,Authors / publisher or repository,COPYRIGHT_OR_LICENSE_NOT_PRODUCT_GRANT,NOT_VERIFIED,YES_IF_LAWFULLY_ACCESSED,YES_WITH_NORMAL_ACADEMIC_CITATION,YES_IF_LAWFULLY_ACCESSED,ARTICLE_ACCESS_AS_LAWFULLY_AVAILABLE,BIBLIOGRAPHIC_METADATA_AND_REFERENCE_COPY_IF_LICENSED,YES_OWN_SYNTHESIS_RESULTS_AND_CITATIONS,YES_FOR_OWN_SCIENTIFIC_CONCLUSIONS; NO_ARTICLE_TEXT_REUSE_BY_DEFAULT,NO_BY_DEFAULT,YES,NO_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,UNKNOWN_OR_NOT_APPLICABLE,ONLY_FOR_COPYING_PROTECTED_CONTENT,LOW_MEDIUM,SCIENTIFIC_EVIDENCE_CITATION_LAYER,,2026-08-28,"Scientific findings may inform SpanishStories; store citations, extracted variables and independently authored synthesis. Article text/tables/figures follow the publisher or article license and are not product data by default.",v1.19
