record_id,domain,item,item_type,pos,source_id,source_section,source_level,record_type,a1_core_status,evidence_gate,baseline_action,false_intuitive_a1,context_restriction,notes,source_url,curriculum_version
7BV-0163,Ocio,ir de compras,MWU,MWU,PCIC-09,8. Ocio — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0164,Ocio,ir de excursión,MWU,MWU,PCIC-09,8. Ocio — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0165,Ocio,pasear,ATOMIC,VERB,PCIC-09,8. Ocio — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0166,Ocio,caminar,ATOMIC,VERB,PCIC-09,8. Ocio — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0167,Ocio,tener una cita,MWU,MWU,PCIC-09,8. Ocio — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0168,Ocio,tener planes,MWU,MWU,PCIC-09,8. Ocio — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0169,Ocio,salir con amigos,MWU,MWU,PCIC-09,8. Ocio — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0170,Ocio,tomar algo,MWU,MWU,PCIC-09,8. Ocio — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0171,Ocio,tomar un café,MWU,MWU,PCIC-09,8. Ocio — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0172,Ocio,tomar una caña,MWU,MWU,PCIC-09,8. Ocio — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0173,Ocio,tomar una copa,MWU,MWU,PCIC-09,8. Ocio — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0174,Ocio,entrada,ATOMIC,NOUN,PCIC-09,8. Ocio — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0175,Ocio,invitación,ATOMIC,NOUN,PCIC-09,8. Ocio — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0176,Ocio,programa,ATOMIC,NOUN,PCIC-09,8. Ocio — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0177,Ocio,exposición,ATOMIC,NOUN,PCIC-09,8. Ocio — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,KEEP_IF_OTHER_A1_ASSERTION,YES,,Esta forma tiene A1 independiente en Actividades artísticas.,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0178,Ocio,obra de teatro,MWU,MWU,PCIC-09,8. Ocio — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0179,Ocio,ópera,ATOMIC,NOUN,PCIC-09,8. Ocio — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0180,Ocio,musical,ATOMIC,NOUN,PCIC-09,8. Ocio — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0181,Ocio,gimnasio,ATOMIC,NOUN,PCIC-09,8. Ocio — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0182,Ocio,piscina,ATOMIC,NOUN,PCIC-09,8. Ocio — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0183,Ocio,practicar un deporte,MWU,MWU,PCIC-09,8. Ocio — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0184,Ocio,montar en bicicleta,MWU,MWU,PCIC-09,8. Ocio — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0185,Ocio,hacer senderismo,MWU,MWU,PCIC-09,8. Ocio — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0186,Ocio,cartas,ATOMIC,NOUN,PCIC-09,8. Ocio — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0187,Ocio,parchís,ATOMIC,NOUN,PCIC-09,8. Ocio — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0188,Ocio,oca,ATOMIC,NOUN,PCIC-09,8. Ocio — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0189,Ocio,ajedrez,ATOMIC,NOUN,PCIC-09,8. Ocio — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0190,Información y medios de comunicación,recibir/responder a una postal/un fax/una llamada/un correo,PATTERN_GROUP,MWU,PCIC-09,9. Información y medios de comunicación — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0191,Información y medios de comunicación,preguntar,ATOMIC,VERB,PCIC-09,9. Información y medios de comunicación — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0192,Información y medios de comunicación,contestar,ATOMIC,VERB,PCIC-09,9. Información y medios de comunicación — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0193,Información y medios de comunicación,enviar,ATOMIC,VERB,PCIC-09,9. Información y medios de comunicación — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0194,Información y medios de comunicación,recibir,ATOMIC,VERB,PCIC-09,9. Información y medios de comunicación — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0195,Información y medios de comunicación,responder,ATOMIC,VERB,PCIC-09,9. Información y medios de comunicación — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0196,Información y medios de comunicación,fax,ATOMIC,NOUN,PCIC-09,9. Información y medios de comunicación — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0197,Información y medios de comunicación,dejar/escribir una nota,PATTERN_GROUP,MWU,PCIC-09,9. Información y medios de comunicación — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0198,Información y medios de comunicación,ir a Correos,MWU,MWU,PCIC-09,9. Información y medios de comunicación — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0199,Información y medios de comunicación,tarjeta telefónica,MWU,MWU,PCIC-09,9. Información y medios de comunicación — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0200,Información y medios de comunicación,cabina,ATOMIC,NOUN,PCIC-09,9. Información y medios de comunicación — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0201,Información y medios de comunicación,llamar/hablar por teléfono,PATTERN_GROUP,MWU,PCIC-09,9. Información y medios de comunicación — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0202,Información y medios de comunicación,dejar un mensaje,MWU,MWU,PCIC-09,9. Información y medios de comunicación — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0203,Información y medios de comunicación,entrevista,ATOMIC,NOUN,PCIC-09,9. Información y medios de comunicación — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0204,Información y medios de comunicación,periodista,ATOMIC,NOUN,PCIC-09,9. Información y medios de comunicación — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0205,Información y medios de comunicación,programa,ATOMIC,NOUN,PCIC-09,9. Información y medios de comunicación — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,"CEFR A1 menciona funcionalmente soportes como programas, pero eso no asigna programa al léxico español A1.",https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0206,Información y medios de comunicación,anuncios,ATOMIC,NOUN,PCIC-09,9. Información y medios de comunicación — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0207,Información y medios de comunicación,publicidad,ATOMIC,NOUN,PCIC-09,9. Información y medios de comunicación — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,KEEP_IF_OTHER_A1_ASSERTION,YES,,"A1 independiente en Viajes (información, publicidad).",https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0208,Información y medios de comunicación,presentador,ATOMIC,NOUN,PCIC-09,9. Información y medios de comunicación — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0209,Información y medios de comunicación,dirección de Internet,MWU,MWU,PCIC-09,9. Información y medios de comunicación — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0210,Información y medios de comunicación,foro,ATOMIC,NOUN,PCIC-09,9. Información y medios de comunicación — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0211,Información y medios de comunicación,chat,ATOMIC,NOUN,PCIC-09,9. Información y medios de comunicación — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0212,Información y medios de comunicación,virus,ATOMIC,NOUN,PCIC-09,9. Información y medios de comunicación — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0213,Información y medios de comunicación,navegar por Internet,MWU,MWU,PCIC-09,9. Información y medios de comunicación — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0214,Información y medios de comunicación,navegar por la red,MWU,MWU,PCIC-09,9. Información y medios de comunicación — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0215,Información y medios de comunicación,enviar/recibir/escribir mensajes electrónicos,PATTERN_GROUP,MWU,PCIC-09,9. Información y medios de comunicación — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0216,Ciencia y tecnología,ciencia,ATOMIC,NOUN,PCIC-09,16. Ciencia y tecnología — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0217,Ciencia y tecnología,tecnología,ATOMIC,NOUN,PCIC-09,16. Ciencia y tecnología — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0218,Ciencia y tecnología,científico,ATOMIC,ADJ_NOUN,PCIC-09,16. Ciencia y tecnología — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0219,Ciencia y tecnología,Matemáticas,ATOMIC,NOUN,PCIC-09,16. Ciencia y tecnología — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0220,Ciencia y tecnología,portátil,ATOMIC,ADJ_NOUN,PCIC-09,16. Ciencia y tecnología — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0221,Ciencia y tecnología,PC,ATOMIC,NOUN,PCIC-09,16. Ciencia y tecnología — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0222,Ciencia y tecnología,informática,ATOMIC,NOUN,PCIC-09,16. Ciencia y tecnología — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0223,Ciencia y tecnología,informático,ATOMIC,ADJ_NOUN,PCIC-09,16. Ciencia y tecnología — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0224,Ciencia y tecnología,CD-ROM,ATOMIC,NOUN,PCIC-09,16. Ciencia y tecnología — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0225,Ciencia y tecnología,DVD,ATOMIC,NOUN,PCIC-09,16. Ciencia y tecnología — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,KEEP_IF_OTHER_A1_ASSERTION,YES,,A1 independiente en Vivienda → electrodomésticos.,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0226,Ciencia y tecnología,programa,ATOMIC,NOUN,PCIC-09,16. Ciencia y tecnología — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0227,Ciencia y tecnología,navegar por Internet,MWU,MWU,PCIC-09,16. Ciencia y tecnología — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0228,Ciencia y tecnología,chatear,ATOMIC,VERB,PCIC-09,16. Ciencia y tecnología — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0229,Ciencia y tecnología,virus,ATOMIC,NOUN,PCIC-09,16. Ciencia y tecnología — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0230,Actividades artísticas,arte,ATOMIC,NOUN,PCIC-09,18. Actividades artísticas — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
7BV-0231,Actividades artísticas,artista,ATOMIC,NOUN,PCIC-09,18. Actividades artísticas — columna A2,A2,A2_BOUNDARY,EXCLUDED_FROM_A1_BY_THIS_ASSERTION,PCIC_A2_BLOCK,DO_NOT_PROMOTE,YES,,,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,v1.13
