record_id,item,object_type,measurement_source_id,measurement_source_name,source_version,measurement_dimension,measurement_status,raw_occurrence_count,rank_in_top50k,top50k_match_status,matching_method,consulted_at,normalization_candidate,normalization_candidate_raw_occurrence_count,normalization_candidate_rank_in_top50k,normalization_review_reason,curricular_variant_status,scan_verified_through_rank,normalized_frequency,normalized_frequency_unit,source_register,source_year,source_data_origin,license,commercial_use_status,level_effect,priority_effect_status,source_url,evidence_url,notes,curriculum_version,phase14_row_type,phase14_id,curriculum_layer,curriculum_inclusion,normalization_action,canonical_form_target,form_relation_type,staging_identity_key,lexeme_candidate_status,engine_pos,lexical_category,sense_key,sense_curriculum_status,source_assertion_policy,variant_relation_type,regional_concept_anchor,split_parent_surface,review_gate,lexeme_id,sense_id,lexical_verification_source,phase14_notes,phase14c_status,functional_paradigm_id,functional_paradigm_class,paradigm_anchor,paradigm_form_features,function_word_engine_policy,occurrence_role_policy,independent_a1_assertion_status,source_assertion_scope_type,source_assertion_scope_key,a2_boundary_scope_key,mwu_object_class,mwu_subtype,mwu_frame_key,mwu_identity_policy,mwu_classification_confidence,phase14c_evidence_basis,phase14d_status,lexeme_key,lexeme_type_final,canonical_lemma_final,lexeme_release,lexeme_target_ids,sense_target_ids,form_id,form_origin,form_surface,form_features_final,sense_status_final,sense_scope_final,identity_publication_policy,lineage_status
,poco,LEXEME_FORM,,,,,,,,,,,,,,,NONE_OR_NOT_ANNOTATED_IN_THIS_PASS,,,,,,,,,,,,,,1.37,LEXEME_FORM_REGISTRY,14D-FORM-A1-000488,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,PUBLISH_LEXEME_FORM,poco,CANONICAL_OR_BASE_FORM,,,QUANTIFIER,QUANTIFIER_DEGREE,,,,,,,PUBLISHED_14D,LEX-A1-000445,,,Source record: 12B1-ATOM-0439,,,,,,,,,,,,,,,,,,PUBLISHED_LEXEME_FORM,poco,ATOMIC,poco,A1-LEXICON-v1.37,,,FORM-A1-000488,SOURCE_SURFACE,poco,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,ACTIVE_INITIAL_PUBLICATION
,pocos,LEXEME_FORM,,,,,,,,,,,,,,,NONE_OR_NOT_ANNOTATED_IN_THIS_PASS,,,,,,,,,,,,,,1.37,LEXEME_FORM_REGISTRY,14D-FORM-A1-000489,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,PUBLISH_LEXEME_FORM,poco,INFLECTED_QUANTIFIER_FORM,,,QUANTIFIER,QUANTIFIER_DEGREE,,,,,,,PUBLISHED_14D,LEX-A1-000445,,,Source record: 12B1-ATOM-0440,,,,,,,,,,,,,,,,,,PUBLISHED_LEXEME_FORM,poco,ATOMIC,poco,A1-LEXICON-v1.37,,,FORM-A1-000489,SOURCE_SURFACE,pocos,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,ACTIVE_INITIAL_PUBLICATION
,poder,LEXEME_FORM,,,,,,,,,,,,,,,NONE_OR_NOT_ANNOTATED_IN_THIS_PASS,,,,,,,,,,,,,,1.37,LEXEME_FORM_REGISTRY,14D-FORM-A1-000490,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,PUBLISH_LEXEME_FORM,poder,CANONICAL_OR_BASE_FORM,,,,,,,,,,,PUBLISHED_14D,LEX-A1-000446,,,Source record: 12B1-ATOM-0441,,,,,,,,,,,,,,,,,,PUBLISHED_LEXEME_FORM,poder,ATOMIC,poder,A1-LEXICON-v1.37,,,FORM-A1-000490,SOURCE_SURFACE,poder,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,ACTIVE_INITIAL_PUBLICATION
,policía,LEXEME_FORM,,,,,,,,,,,,,,,NONE_OR_NOT_ANNOTATED_IN_THIS_PASS,,,,,,,,,,,,,,1.37,LEXEME_FORM_REGISTRY,14D-FORM-A1-000491,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,PUBLISH_LEXEME_FORM,policía,CANONICAL_OR_BASE_FORM,,,,,,,,,,,PUBLISHED_14D,LEX-A1-000447,,,Source record: 12B1-ATOM-0442,,,,,,,,,,,,,,,,,,PUBLISHED_LEXEME_FORM,policía,ATOMIC,policía,A1-LEXICON-v1.37,,,FORM-A1-000491,SOURCE_SURFACE,policía,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,ACTIVE_INITIAL_PUBLICATION
,por la mañana,LEXEME_FORM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,LEXEME_FORM_REGISTRY,14D-FORM-A1-000492,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,PUBLISH_LEXEME_FORM,por la mañana,MULTIWORD_CANONICAL_FORM,,,MWU,ADVERBIAL_OR_PREPOSITIONAL_LOCUTION,,,,,,,PUBLISHED_14D,LEX-A1-000448,,,Source record: 12B1-MWU-0172,,,,,,,,,,,,,,,,,,PUBLISHED_LEXEME_FORM,MWU::por la mañana,MULTIWORD,por la mañana,A1-LEXICON-v1.37,,,FORM-A1-000492,SOURCE_MWU,por la mañana,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,ACTIVE_INITIAL_PUBLICATION
,por la noche,LEXEME_FORM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,LEXEME_FORM_REGISTRY,14D-FORM-A1-000493,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,PUBLISH_LEXEME_FORM,por la noche,MULTIWORD_CANONICAL_FORM,,,MWU,ADVERBIAL_OR_PREPOSITIONAL_LOCUTION,,,,,,,PUBLISHED_14D,LEX-A1-000449,,,Source record: 12B1-MWU-0173,,,,,,,,,,,,,,,,,,PUBLISHED_LEXEME_FORM,MWU::por la noche,MULTIWORD,por la noche,A1-LEXICON-v1.37,,,FORM-A1-000493,SOURCE_MWU,por la noche,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,ACTIVE_INITIAL_PUBLICATION
,por la tarde,LEXEME_FORM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,LEXEME_FORM_REGISTRY,14D-FORM-A1-000494,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,PUBLISH_LEXEME_FORM,por la tarde,MULTIWORD_CANONICAL_FORM,,,MWU,ADVERBIAL_OR_PREPOSITIONAL_LOCUTION,,,,,,,PUBLISHED_14D,LEX-A1-000450,,,Source record: 12B1-MWU-0174,,,,,,,,,,,,,,,,,,PUBLISHED_LEXEME_FORM,MWU::por la tarde,MULTIWORD,por la tarde,A1-LEXICON-v1.37,,,FORM-A1-000494,SOURCE_MWU,por la tarde,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,ACTIVE_INITIAL_PUBLICATION
,por qué,LEXEME_FORM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,LEXEME_FORM_REGISTRY,14D-FORM-A1-000495,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,PUBLISH_LEXEME_FORM,por qué,MULTIWORD_CANONICAL_FORM,,,MWU,INTERROGATIVE_LOCUTION,,,,,,,PUBLISHED_14D,LEX-A1-000451,,,Source record: 12B1-MWU-0190,,,,,,,,,,,,,,,,,,PUBLISHED_LEXEME_FORM,MWU::por qué,MULTIWORD,por qué,A1-LEXICON-v1.37,,,FORM-A1-000495,SOURCE_MWU,por qué,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,ACTIVE_INITIAL_PUBLICATION
,porque,LEXEME_FORM,,,,,,,,,,,,,,,NONE_OR_NOT_ANNOTATED_IN_THIS_PASS,,,,,,,,,,,,,,1.37,LEXEME_FORM_REGISTRY,14D-FORM-A1-000496,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,PUBLISH_LEXEME_FORM,porque,CANONICAL_OR_BASE_FORM,,,SCONJ,CONJUNCTION_CONNECTOR,,,,,,,PUBLISHED_14D,LEX-A1-000452,,,Source record: 12B1-ATOM-0443,,,,,,,,,,,,,,,,,,PUBLISHED_LEXEME_FORM,porque,ATOMIC,porque,A1-LEXICON-v1.37,,,FORM-A1-000496,SOURCE_SURFACE,porque,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,ACTIVE_INITIAL_PUBLICATION
,posible,LEXEME_FORM,,,,,,,,,,,,,,,NONE_OR_NOT_ANNOTATED_IN_THIS_PASS,,,,,,,,,,,,,,1.37,LEXEME_FORM_REGISTRY,14D-FORM-A1-000497,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,PUBLISH_LEXEME_FORM,posible,CANONICAL_OR_BASE_FORM,,,,,,,,,,,PUBLISHED_14D,LEX-A1-000453,,,Source record: 12B1-ATOM-0444,,,,,,,,,,,,,,,,,,PUBLISHED_LEXEME_FORM,posible,ATOMIC,posible,A1-LEXICON-v1.37,,,FORM-A1-000497,SOURCE_SURFACE,posible,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,ACTIVE_INITIAL_PUBLICATION
,postal,LEXEME_FORM,,,,,,,,,,,,,,,NONE_OR_NOT_ANNOTATED_IN_THIS_PASS,,,,,,,,,,,,,,1.37,LEXEME_FORM_REGISTRY,14D-FORM-A1-000498,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,PUBLISH_LEXEME_FORM,postal,CANONICAL_OR_BASE_FORM,,,ADJ,ADJECTIVE,,,,,,,PUBLISHED_14D,LEX-A1-000454,,,Source record: 12B1-ATOM-0445,,,,,,,,,,,,,,,,,,PUBLISHED_LEXEME_FORM,postal#ADJ,ATOMIC,postal,A1-LEXICON-v1.37,,,FORM-A1-000498,SOURCE_SURFACE,postal,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,ACTIVE_INITIAL_PUBLICATION
,postal,LEXEME_FORM,,,,,,,,,,,,,,,NONE_OR_NOT_ANNOTATED_IN_THIS_PASS,,,,,,,,,,,,,,1.37,LEXEME_FORM_REGISTRY,14D-FORM-A1-000499,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,PUBLISH_LEXEME_FORM,postal,CANONICAL_OR_BASE_FORM,,,NOUN,NOUN,,,,,,,PUBLISHED_14D,LEX-A1-000455,,,Source record: 12B1-ATOM-0445,,,,,,,,,,,,,,,,,,PUBLISHED_LEXEME_FORM,postal#NOUN,ATOMIC,postal,A1-LEXICON-v1.37,,,FORM-A1-000499,SOURCE_SURFACE,postal,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,ACTIVE_INITIAL_PUBLICATION
,postre,LEXEME_FORM,,,,,,,,,,,,,,,NONE_OR_NOT_ANNOTATED_IN_THIS_PASS,,,,,,,,,,,,,,1.37,LEXEME_FORM_REGISTRY,14D-FORM-A1-000500,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,PUBLISH_LEXEME_FORM,postre,CANONICAL_OR_BASE_FORM,,,,,,,,,,,PUBLISHED_14D,LEX-A1-000456,,,Source record: 12B1-ATOM-0446,,,,,,,,,,,,,,,,,,PUBLISHED_LEXEME_FORM,postre,ATOMIC,postre,A1-LEXICON-v1.37,,,FORM-A1-000500,SOURCE_SURFACE,postre,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,ACTIVE_INITIAL_PUBLICATION
,practicar,LEXEME_FORM,,,,,,,,,,,,,,,NONE_OR_NOT_ANNOTATED_IN_THIS_PASS,,,,,,,,,,,,,,1.37,LEXEME_FORM_REGISTRY,14D-FORM-A1-000501,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,PUBLISH_LEXEME_FORM,practicar,CANONICAL_OR_BASE_FORM,,,,,,,,,,,PUBLISHED_14D,LEX-A1-000457,,,Source record: 12B1-ATOM-0447,,,,,,,,,,,,,,,,,,PUBLISHED_LEXEME_FORM,practicar,ATOMIC,practicar,A1-LEXICON-v1.37,,,FORM-A1-000501,SOURCE_SURFACE,practicar,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,ACTIVE_INITIAL_PUBLICATION
,precio,LEXEME_FORM,,,,,,,,,,,,,,,NONE_OR_NOT_ANNOTATED_IN_THIS_PASS,,,,,,,,,,,,,,1.37,LEXEME_FORM_REGISTRY,14D-FORM-A1-000502,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,PUBLISH_LEXEME_FORM,precio,CANONICAL_OR_BASE_FORM,,,,,,,,,,,PUBLISHED_14D,LEX-A1-000458,,,Source record: 12B1-ATOM-0448,,,,,,,,,,,,,,,,,,PUBLISHED_LEXEME_FORM,precio,ATOMIC,precio,A1-LEXICON-v1.37,,,FORM-A1-000502,SOURCE_SURFACE,precio,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,ACTIVE_INITIAL_PUBLICATION
,preferir,LEXEME_FORM,,,,,,,,,,,,,,,NONE_OR_NOT_ANNOTATED_IN_THIS_PASS,,,,,,,,,,,,,,1.37,LEXEME_FORM_REGISTRY,14D-FORM-A1-000503,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,PUBLISH_LEXEME_FORM,preferir,CANONICAL_OR_BASE_FORM,,,,,,,,,,,PUBLISHED_14D,LEX-A1-000459,,,Source record: 12B1-ATOM-0449,,,,,,,,,,,,,,,,,,PUBLISHED_LEXEME_FORM,preferir,ATOMIC,preferir,A1-LEXICON-v1.37,,,FORM-A1-000503,SOURCE_SURFACE,preferir,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,ACTIVE_INITIAL_PUBLICATION
,pregunta,LEXEME_FORM,,,,,,,,,,,,,,,NONE_OR_NOT_ANNOTATED_IN_THIS_PASS,,,,,,,,,,,,,,1.37,LEXEME_FORM_REGISTRY,14D-FORM-A1-000504,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,PUBLISH_LEXEME_FORM,pregunta,CANONICAL_OR_BASE_FORM,,,,,,,,,,,PUBLISHED_14D,LEX-A1-000460,,,Source record: 12B1-ATOM-0450,,,,,,,,,,,,,,,,,,PUBLISHED_LEXEME_FORM,pregunta,ATOMIC,pregunta,A1-LEXICON-v1.37,,,FORM-A1-000504,SOURCE_SURFACE,pregunta,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,ACTIVE_INITIAL_PUBLICATION
,presidente,LEXEME_FORM,,,,,,,,,,,,,,,NONE_OR_NOT_ANNOTATED_IN_THIS_PASS,,,,,,,,,,,,,,1.37,LEXEME_FORM_REGISTRY,14D-FORM-A1-000505,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,PUBLISH_LEXEME_FORM,presidente,CANONICAL_OR_BASE_FORM,,,,,,,,,,,PUBLISHED_14D,LEX-A1-000461,,,Source record: 12B1-ATOM-0451,,,,,,,,,,,,,,,,,,PUBLISHED_LEXEME_FORM,presidente,ATOMIC,presidente,A1-LEXICON-v1.37,,,FORM-A1-000505,SOURCE_SURFACE,presidente,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,ACTIVE_INITIAL_PUBLICATION
,primavera,LEXEME_FORM,,,,,,,,,,,,,,,NONE_OR_NOT_ANNOTATED_IN_THIS_PASS,,,,,,,,,,,,,,1.37,LEXEME_FORM_REGISTRY,14D-FORM-A1-000506,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,PUBLISH_LEXEME_FORM,primavera,CANONICAL_OR_BASE_FORM,,,,,,,,,,,PUBLISHED_14D,LEX-A1-000462,,,Source record: 12B1-ATOM-0452,,,,,,,,,,,,,,,,,,PUBLISHED_LEXEME_FORM,primavera,ATOMIC,primavera,A1-LEXICON-v1.37,,,FORM-A1-000506,SOURCE_SURFACE,primavera,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,ACTIVE_INITIAL_PUBLICATION
,primer plato,LEXEME_FORM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,LEXEME_FORM_REGISTRY,14D-FORM-A1-000507,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,PUBLISH_LEXEME_FORM,primer plato,MULTIWORD_CANONICAL_FORM,,,MWU,NOMINAL_OR_LEXICALIZED_TERM,,,,,,,PUBLISHED_14D,LEX-A1-000463,,,Source record: 12B1-MWU-0016,,,,,,,,,,,,,,,,,,PUBLISHED_LEXEME_FORM,MWU::primer plato,MULTIWORD,primer plato,A1-LEXICON-v1.37,,,FORM-A1-000507,SOURCE_MWU,primer plato,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,ACTIVE_INITIAL_PUBLICATION
,primer,LEXEME_FORM,,,,,,,,,,,,,,,NONE_OR_NOT_ANNOTATED_IN_THIS_PASS,,,,,,,,,,,,,,1.37,LEXEME_FORM_REGISTRY,14D-FORM-A1-000508,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,PUBLISH_LEXEME_FORM,primero,APOCOPE,,,,,,,,,,,PUBLISHED_14D,LEX-A1-000464,,,Source record: 12B1-ATOM-0453,,,,,,,,,,,,,,,,,,PUBLISHED_LEXEME_FORM,primero,ATOMIC,primero,A1-LEXICON-v1.37,,,FORM-A1-000508,SOURCE_SURFACE,primer,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,ACTIVE_INITIAL_PUBLICATION
,primera,LEXEME_FORM,,,,,,,,,,,,,,,NONE_OR_NOT_ANNOTATED_IN_THIS_PASS,,,,,,,,,,,,,,1.37,LEXEME_FORM_REGISTRY,14D-FORM-A1-000509,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,PUBLISH_LEXEME_FORM,primero,GENDER_FORM,,,,,,,,,,,PUBLISHED_14D,LEX-A1-000464,,,Source record: 12B1-ATOM-0454,,,,,,,,,,,,,,,,,,PUBLISHED_LEXEME_FORM,primero,ATOMIC,primero,A1-LEXICON-v1.37,,,FORM-A1-000509,SOURCE_SURFACE,primera,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,ACTIVE_INITIAL_PUBLICATION
,primero,LEXEME_FORM,,,,,,,,,,,,,,,NONE_OR_NOT_ANNOTATED_IN_THIS_PASS,,,,,,,,,,,,,,1.37,LEXEME_FORM_REGISTRY,14D-FORM-A1-000510,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,PUBLISH_LEXEME_FORM,primero,CANONICAL_OR_BASE_FORM,,,,,,,,,,,PUBLISHED_14D,LEX-A1-000464,,,Source record: 12B1-ATOM-0455,,,,,,,,,,,,,,,,,,PUBLISHED_LEXEME_FORM,primero,ATOMIC,primero,A1-LEXICON-v1.37,,,FORM-A1-000510,SOURCE_SURFACE,primero,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,ACTIVE_INITIAL_PUBLICATION
,primo,LEXEME_FORM,,,,,,,,,,,,,,,NONE_OR_NOT_ANNOTATED_IN_THIS_PASS,,,,,,,,,,,,,,1.37,LEXEME_FORM_REGISTRY,14D-FORM-A1-000511,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,PUBLISH_LEXEME_FORM,primo,CANONICAL_OR_BASE_FORM,,,,,,,,,,,PUBLISHED_14D,LEX-A1-000465,,,Source record: 12B1-ATOM-0456,,,,,,,,,,,,,,,,,,PUBLISHED_LEXEME_FORM,primo,ATOMIC,primo,A1-LEXICON-v1.37,,,FORM-A1-000511,SOURCE_SURFACE,primo,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,ACTIVE_INITIAL_PUBLICATION
,profesión,LEXEME_FORM,,,,,,,,,,,,,,,NONE_OR_NOT_ANNOTATED_IN_THIS_PASS,,,,,,,,,,,,,,1.37,LEXEME_FORM_REGISTRY,14D-FORM-A1-000512,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,PUBLISH_LEXEME_FORM,profesión,CANONICAL_OR_BASE_FORM,,,,,,,,,,,PUBLISHED_14D,LEX-A1-000466,,,Source record: 12B1-ATOM-0457,,,,,,,,,,,,,,,,,,PUBLISHED_LEXEME_FORM,profesión,ATOMIC,profesión,A1-LEXICON-v1.37,,,FORM-A1-000512,SOURCE_SURFACE,profesión,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,ACTIVE_INITIAL_PUBLICATION
,profesor,LEXEME_FORM,,,,,,,,,,,,,,,NONE_OR_NOT_ANNOTATED_IN_THIS_PASS,,,,,,,,,,,,,,1.37,LEXEME_FORM_REGISTRY,14D-FORM-A1-000513,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,PUBLISH_LEXEME_FORM,profesor,CANONICAL_OR_BASE_FORM,,,,,,,,,,,PUBLISHED_14D,LEX-A1-000467,,,Source record: 12B1-ATOM-0458,,,,,,,,,,,,,,,,,,PUBLISHED_LEXEME_FORM,profesor,ATOMIC,profesor,A1-LEXICON-v1.37,,,FORM-A1-000513,SOURCE_SURFACE,profesor,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,ACTIVE_INITIAL_PUBLICATION
,pronto,LEXEME_FORM,,,,,,,,,,,,,,,NONE_OR_NOT_ANNOTATED_IN_THIS_PASS,,,,,,,,,,,,,,1.37,LEXEME_FORM_REGISTRY,14D-FORM-A1-000514,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,PUBLISH_LEXEME_FORM,pronto,CANONICAL_OR_BASE_FORM,,,,,,,,,,,PUBLISHED_14D,LEX-A1-000468,,,Source record: 12B1-ATOM-0459,,,,,,,,,,,,,,,,,,PUBLISHED_LEXEME_FORM,pronto,ATOMIC,pronto,A1-LEXICON-v1.37,,,FORM-A1-000514,SOURCE_SURFACE,pronto,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,ACTIVE_INITIAL_PUBLICATION
,publicidad,LEXEME_FORM,,,,,,,,,,,,,,,NONE_OR_NOT_ANNOTATED_IN_THIS_PASS,,,,,,,,,,,,,,1.37,LEXEME_FORM_REGISTRY,14D-FORM-A1-000515,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,PUBLISH_LEXEME_FORM,publicidad,CANONICAL_OR_BASE_FORM,,,,,,,,,,,PUBLISHED_14D,LEX-A1-000469,,,Source record: 12B1-ATOM-0460,,,,,,,,,,,,,,,,,,PUBLISHED_LEXEME_FORM,publicidad,ATOMIC,publicidad,A1-LEXICON-v1.37,,,FORM-A1-000515,SOURCE_SURFACE,publicidad,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,ACTIVE_INITIAL_PUBLICATION
,pueblo,LEXEME_FORM,,,,,,,,,,,,,,,NONE_OR_NOT_ANNOTATED_IN_THIS_PASS,,,,,,,,,,,,,,1.37,LEXEME_FORM_REGISTRY,14D-FORM-A1-000516,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,PUBLISH_LEXEME_FORM,pueblo,CANONICAL_OR_BASE_FORM,,,,,,,,,,,PUBLISHED_14D,LEX-A1-000470,,,Source record: 12B1-ATOM-0461,,,,,,,,,,,,,,,,,,PUBLISHED_LEXEME_FORM,pueblo,ATOMIC,pueblo,A1-LEXICON-v1.37,,,FORM-A1-000516,SOURCE_SURFACE,pueblo,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,ACTIVE_INITIAL_PUBLICATION
,puerta,LEXEME_FORM,,,,,,,,,,,,,,,NONE_OR_NOT_ANNOTATED_IN_THIS_PASS,,,,,,,,,,,,,,1.37,LEXEME_FORM_REGISTRY,14D-FORM-A1-000517,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,PUBLISH_LEXEME_FORM,puerta,CANONICAL_OR_BASE_FORM,,,,,,,,,,,PUBLISHED_14D,LEX-A1-000471,,,Source record: 12B1-ATOM-0462,,,,,,,,,,,,,,,,,,PUBLISHED_LEXEME_FORM,puerta,ATOMIC,puerta,A1-LEXICON-v1.37,,,FORM-A1-000517,SOURCE_SURFACE,puerta,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,ACTIVE_INITIAL_PUBLICATION
,puerto,LEXEME_FORM,,,,,,,,,,,,,,,NONE_OR_NOT_ANNOTATED_IN_THIS_PASS,,,,,,,,,,,,,,1.37,LEXEME_FORM_REGISTRY,14D-FORM-A1-000518,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,PUBLISH_LEXEME_FORM,puerto,CANONICAL_OR_BASE_FORM,,,,,,,,,,,PUBLISHED_14D,LEX-A1-000472,,,Source record: 12B1-ATOM-0463,,,,,,,,,,,,,,,,,,PUBLISHED_LEXEME_FORM,puerto,ATOMIC,puerto,A1-LEXICON-v1.37,,,FORM-A1-000518,SOURCE_SURFACE,puerto,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,ACTIVE_INITIAL_PUBLICATION
,punto,LEXEME_FORM,,,,,,,,,,,,,,,NONE_OR_NOT_ANNOTATED_IN_THIS_PASS,,,,,,,,,,,,,,1.37,LEXEME_FORM_REGISTRY,14D-FORM-A1-000519,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,PUBLISH_LEXEME_FORM,punto,CANONICAL_OR_BASE_FORM,,,,,,,,,,,PUBLISHED_14D,LEX-A1-000473,,,Source record: 12B1-ATOM-0464,,,,,,,,,,,,,,,,,,PUBLISHED_LEXEME_FORM,punto,ATOMIC,punto,A1-LEXICON-v1.37,,,FORM-A1-000519,SOURCE_SURFACE,punto,,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,ACTIVE_INITIAL_PUBLICATION
,qué,LEXEME_FORM,,,,,,,,,,,,,,,NONE_OR_NOT_ANNOTATED_IN_THIS_PASS,,,,,,,,,,,,,,1.37,LEXEME_FORM_REGISTRY,14D-FORM-A1-000520,PHASE14_NORMALIZATION,A1_CORE_NORMATIVE,PUBLISH_LEXEME_FORM,qué,CANONICAL_OR_BASE_FORM,,,INTERROGATIVE,INTERROGATIVE,,,,,,,PUBLISHED_14D,LEX-A1-000474,,,Source record: 12B1-ATOM-0474,,,,,,,,,,,,,,,,,,PUBLISHED_LEXEME_FORM,qué#INTERROGATIVE,ATOMIC,qué,A1-LEXICON-v1.37,,,FORM-A1-000520,SOURCE_SURFACE,qué,role=DET_OR_PRON,,,CURRICULUM_LOGICAL_ID; IMMUTABLE_AFTER_V1.37; DATABASE_PK_UNSPECIFIED,ACTIVE_INITIAL_PUBLICATION
